roi,brain_metric,model_rdm,level,comparator,n_stimuli,n_cells,r_sb_model,l1_cv_model,subject,row_type,score_obs,score_per_subject,perm_p,perm_z,n_perm,perm_seed,nili_upper,nili_lower,nili_upper_ci_lo,nili_upper_ci_hi,nili_lower_ci_lo,nili_lower_ci_hi,nili_crossed,l1_baseline,l1_cv_brain,achievement_nili_lower,achievement_nili_upper,r_hh_brain,r_sb_brain,split_mode,n_splits,ceiling_one_sided,ceiling_two_sided,achievement_one_sided,achievement_two_sided,degenerate
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.03759661926975717,,0.8451548451548452,-0.9605468272173103,1000,1484417892230900957,,,,,,,False,,,,,0.6659356540220877,0.7994734399426671,all,462.0,0.8941327865270723,0.8941327865270723,-0.0420481385273739,-0.0420481385273739,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.0748807136823559,,0.971028971028971,-1.8570003770634307,1000,1484417892230900958,,,,,,,False,,,,,0.7369932521600764,0.848585049186083,all,462.0,0.9211867612954948,0.9211867612954948,-0.08128722299162085,-0.08128722299162085,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.04869977805244693,,0.9080919080919081,-1.3191045456187989,1000,1484417892230900959,,,,,,,False,,,,,0.3957364665612789,0.5670647375664944,all,462.0,0.7530370094268238,0.7530370094268238,-0.06467116150043528,-0.06467116150043528,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.036162718312647585,-0.025294;-0.050360;-0.032834,0.9330669330669331,-1.5039944349748342,1000,1484417892230900956,0.7121633797192709,0.558749443106907,0.7121633797192709,0.9999999999999999,0.558749443106907,0.9999999999999999,False,,,-0.06472081316370722,-0.050778682732749665,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.025293876326408147,,0.8481518481518482,-0.9690339097123186,1000,1484417892230900957,,,,,,,False,,,,,0.4807009896148197,0.6492884018938438,all,462.0,0.8057843395685,0.8057843395685,-0.031390379639238325,-0.031390379639238325,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.050359893132170354,,0.971028971028971,-1.8689454258348612,1000,1484417892230900958,,,,,,,False,,,,,0.5463998945172368,0.7066734761874964,all,462.0,0.8406387310774447,0.8406387310774447,-0.05990670102437964,-0.05990670102437964,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.03283438547936426,,0.9100899100899101,-1.3326010388194336,1000,1484417892230900959,,,,,,,False,,,,,0.2724421815801157,0.4282193494116922,all,462.0,0.6543847105577056,0.6543847105577056,-0.05017596675108873,-0.05017596675108873,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,F1+F2+F3,nili,0.8397272346173968,0.834155;0.832500;0.852527,0.2897102897102897,0.5643307995020427,1000,6133063835197106936,0.99306719051621,0.9843898289573613,0.9930671905162098,1.0000000000000002,0.9843898289573612,1.0000000000000002,False,0.8378359555675802,,0.012905008964086168,0.012183624323046517,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-01,split_half,0.8341550673356504,,0.4995004995004995,-0.0077622816836863265,1000,6133063835197106937,,,,,,,False,0.8341990596293871,0.3080434065495642,,,0.9859685641694812,0.9929347140313944,all,462.0,0.9964610950917223,0.9964610950917223,-0.0002711188332588215,-0.0002711188332588215,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-02,split_half,0.8324998025301558,,0.11288711288711288,1.162436124907022,1000,6133063835197106938,,,,,,,False,0.8274556497258294,0.3358708699190942,,,0.989002783304661,0.994470989790639,all,462.0,0.9972316630505867,0.9972316630505867,0.029710632883560562,0.029710632883560562,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-03,split_half,0.8525268339863842,,0.3986013986013986,0.25913403792649403,1000,6133063835197106939,,,,,,,False,0.8518531573475241,0.22356030477459493,,,0.984471687193903,0.9921750897700866,all,462.0,0.9960798611407052,0.9960798611407052,0.004670956356501981,0.004670956356501981,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.012631052757544446,-0.000497;0.032292;0.006098,0.3006993006993007,0.5219062704697985,1000,6133063835197106936,0.9154024325600121,0.80822098522991,0.9154024325600121,1.0,0.80822098522991,1.0,False,,,0.015628216772856203,0.013798360489626925,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.0004968489446131453,,0.4995004995004995,-0.007762281683695388,1000,6133063835197106937,,,,,,,False,,,,,0.7159945631667768,0.8344951418091289,all,462.0,0.9135070562448485,0.9135070562448485,-0.0005438917425066658,-0.0005438917425066658,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.03229157075880303,,0.11288711288711288,1.1624361249069328,1000,6133063835197106938,,,,,,,False,,,,,0.799139734040244,0.8883576066053005,all,462.0,0.9425272444896755,0.9425272444896755,0.034260623178364535,0.034260623178364535,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,0.006098436458443445,,0.3986013986013986,0.25913403792638545,1000,6133063835197106939,,,,,,,False,,,,,0.4522728214880958,0.6228482896549243,all,462.0,0.7892073806389068,0.7892073806389068,0.007727292734523624,0.007727292734523624,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.038074481952212136,0.017273;0.059451;0.037500,0.13886113886113885,1.1397662453353827,1000,6133063835197106936,0.8886703550165476,0.7472266798742299,0.8886703550165476,0.9999999999999999,0.7472266798742299,0.9999999999999999,False,,,0.050954393061313975,0.04284432549964285,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.017272549195653037,,0.34265734265734266,0.4544763312973538,1000,6133063835197106937,,,,,,,False,,,,,0.6659356540220877,0.7994734399426671,all,462.0,0.8941327865270723,0.8941327865270723,0.01931765556069346,0.01931765556069346,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,0.05945128765697067,,0.057942057942057944,1.6183723333851452,1000,6133063835197106938,,,,,,,False,,,,,0.7369932521600764,0.848585049186083,all,462.0,0.9211867612954948,0.9211867612954948,0.06453771390870011,0.06453771390870011,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,0.03749960900401269,,0.12787212787212787,1.1161798049281169,1000,6133063835197106939,,,,,,,False,,,,,0.3957364665612789,0.5670647375664944,all,462.0,0.7530370094268238,0.7530370094268238,0.049797830033022704,0.049797830033022704,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,0.025812349942477237,0.011847;0.040256;0.025334,0.13586413586413587,1.157851557010871,1000,6133063835197106936,0.7121633797192709,0.558749443106907,0.7121633797192709,0.9999999999999999,0.558749443106907,0.9999999999999999,False,,,0.046196645492742786,0.036244983493327415,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,0.011847143898063274,,0.33466533466533466,0.4660232247627025,1000,6133063835197106937,,,,,,,False,,,,,0.4807009896148197,0.6492884018938438,all,462.0,0.8057843395685,0.8057843395685,0.014702623662812131,0.014702623662812131,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,0.04025586232092597,,0.053946053946053944,1.6440912399097103,1000,6133063835197106938,,,,,,,False,,,,,0.5463998945172368,0.7066734761874964,all,462.0,0.8406387310774447,0.8406387310774447,0.04788723244922361,0.04788723244922361,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,0.025334043608442474,,0.12687312687312688,1.130467970893875,1000,6133063835197106939,,,,,,,False,,,,,0.2724421815801157,0.4282193494116922,all,462.0,0.6543847105577056,0.6543847105577056,0.038714296345419334,0.038714296345419334,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,F1+F2+F3,nili,0.9461323491699419,0.941804;0.934012;0.962581,0.8881118881118881,-1.1847791366358034,1000,16073631361197851580,0.99306719051621,0.9843898289573613,0.9930671905162098,1.0000000000000002,0.9843898289573612,1.0000000000000002,False,0.9480238039649859,,-0.05201159036327181,-0.04199184252926765,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-01,split_half,0.9418039802323465,,0.8551448551448552,-1.0846260976162416,1000,16073631361197851581,,,,,,,False,0.9439086022968803,0.3080434065495642,,,0.9859685641694812,0.9929347140313944,all,462.0,0.9964610950917223,0.9964610950917223,-0.040047996823862314,-0.040047996823862314,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-02,split_half,0.9340123089439707,,0.8731268731268731,-1.1099902331967892,1000,16073631361197851582,,,,,,,False,0.936278334025408,0.3358708699190942,,,0.989002783304661,0.994470989790639,all,462.0,0.9972316630505867,0.9972316630505867,-0.03717639573880056,-0.03717639573880056,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-03,split_half,0.9625807583335089,,0.8591408591408591,-1.0291980596211512,1000,16073631361197851583,,,,,,,False,0.9638844755726697,0.22356030477459493,,,0.984471687193903,0.9921750897700866,all,462.0,0.9960798611407052,0.9960798611407052,-0.04049391601183831,-0.04049391601183831,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.0433463378608939,-0.045919;-0.045724;-0.038395,0.8881118881118881,-1.1785581512150363,1000,16073631361197851580,0.9154024325600121,0.80822098522991,0.9154024325600121,1.0,0.80822098522991,1.0,False,,,-0.053631789638032494,-0.04735222053067048,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.045919443029567526,,0.8551448551448552,-1.0846260976160131,1000,16073631361197851581,,,,,,,False,,,,,0.7159945631667768,0.8344951418091289,all,462.0,0.9135070562448485,0.9135070562448485,-0.050267201239067034,-0.050267201239067034,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.04572408250231109,,0.8731268731268731,-1.1099902331969178,1000,16073631361197851582,,,,,,,False,,,,,0.799139734040244,0.8883576066053005,all,462.0,0.9425272444896755,0.9425272444896755,-0.048512213062942344,-0.048512213062942344,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.03839548805080313,,0.8591408591408591,-1.0291980596211818,1000,16073631361197851583,,,,,,,False,,,,,0.4522728214880958,0.6228482896549243,all,462.0,0.7892073806389068,0.7892073806389068,-0.048650695612755,-0.048650695612755,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.06915819787783417,-0.072883;-0.082008;-0.052584,0.9410589410589411,-1.5239362058898016,1000,16073631361197851580,0.8886703550165476,0.7472266798742299,0.8886703550165476,0.9999999999999999,0.7472266798742299,0.9999999999999999,False,,,-0.09255316992893588,-0.07782210522432292,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.07288273961547571,,0.9300699300699301,-1.426850018335319,1000,16073631361197851581,,,,,,,False,,,,,0.6659356540220877,0.7994734399426671,all,462.0,0.8941327865270723,0.8941327865270723,-0.08151221017021613,-0.08151221017021613,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.08200815895257346,,0.955044955044955,-1.6280388517856814,1000,16073631361197851582,,,,,,,False,,,,,0.7369932521600764,0.848585049186083,all,462.0,0.9211867612954948,0.9211867612954948,-0.08902446539422987,-0.08902446539422987,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.05258369506545335,,0.8891108891108891,-1.209356201413963,1000,16073631361197851583,,,,,,,False,,,,,0.3957364665612789,0.5670647375664944,all,462.0,0.7530370094268238,0.7530370094268238,-0.06982883232455941,-0.06982883232455941,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.046517059869252225,-0.049129;-0.055206;-0.035216,0.9410589410589411,-1.535629278443984,1000,16073631361197851580,0.7121633797192709,0.558749443106907,0.7121633797192709,0.9999999999999999,0.558749443106907,0.9999999999999999,False,,,-0.08325209168996343,-0.06531796100999869,,,,,,,,,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.04912907617292341,,0.9300699300699301,-1.4420220132562114,1000,16073631361197851581,,,,,,,False,,,,,0.4807009896148197,0.6492884018938438,all,462.0,0.8057843395685,0.8057843395685,-0.06097050260275868,-0.06097050260275868,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.0552060920377752,,0.955044955044955,-1.6414598368363662,1000,16073631361197851582,,,,,,,False,,,,,0.5463998945172368,0.7066734761874964,all,462.0,0.8406387310774447,0.8406387310774447,-0.0656716018390179,-0.0656716018390179,False
Early_VC,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.03521601139705807,,0.8901098901098901,-1.2132162675863423,1000,16073631361197851583,,,,,,,False,,,,,0.2724421815801157,0.4282193494116922,all,462.0,0.6543847105577056,0.6543847105577056,-0.053815455692791,-0.053815455692791,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,F1+F2+F3,nili,0.844168360054435,0.843603;0.842849;0.846053,0.7782217782217782,-0.7801851059153161,1000,11113987321669296153,0.998488179684184,0.9965979740505427,0.9984881796841839,1.0000000000000002,0.9965979740505427,1.0000000000000002,False,0.8447349138724437,,-0.0037306888017685767,-0.0036848246118065904,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-01,split_half,0.8436030483138576,,0.6923076923076923,-0.5136453620842799,1000,11113987321669296154,,,,,,,False,0.8440391592757669,0.11204529850440066,,,0.9966374822277436,0.9983159097221272,all,462.0,0.9991576000422192,0.9991576000422192,-0.002811470768752324,-0.002811470768752324,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-02,split_half,0.8428493775134532,,0.8901098901098901,-1.2106291534678175,1000,11113987321669296155,,,,,,,False,0.8438663816075899,0.11388073916313636,,,0.9971150703587188,0.9985554514689216,all,462.0,0.9992774647058351,0.9992774647058351,-0.006543961176139013,-0.006543961176139013,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-03,split_half,0.846052654335994,,0.6483516483516484,-0.38346057966582536,1000,11113987321669296156,,,,,,,False,0.8462992007339744,0.08457729978396485,,,0.9954116729284456,0.9977005611755188,all,462.0,0.9988496188994211,0.9988496188994211,-0.0016161633704143373,-0.0016161633704143373,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.01046038366859916,-0.007843;-0.017446;-0.006092,0.7732267732267732,-0.7568859323744226,1000,11113987321669296153,0.847089382996926,0.6532340768455288,0.847089382996926,1.0,0.6532340768455288,1.0,False,,,-0.016013224109667417,-0.012348618550254124,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.00784312124760093,,0.6923076923076923,-0.51364536208415,1000,11113987321669296154,,,,,,,False,,,,,0.5248258172259298,0.6883747786756782,all,462.0,0.8296835412828666,0.8296835412828666,-0.009453147926104214,-0.009453147926104214,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.0174459443439319,,0.8901098901098901,-1.2106291534677025,1000,11113987321669296155,,,,,,,False,,,,,0.5810564242792601,0.7350230078526645,all,462.0,0.8573348283212717,0.8573348283212717,-0.02034904423291938,-0.02034904423291938,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.006092085414264654,,0.6483516483516484,-0.38346057966625635,1000,11113987321669296156,,,,,,,False,,,,,0.1688032997010532,0.2888480888858344,all,462.0,0.537445893914759,0.537445893914759,-0.011335253433401209,-0.011335253433401209,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.008091278536218863,0.009374;-0.005337;0.020237,0.3436563436563437,0.437838102551035,1000,11113987321669296153,0.8187695692066529,0.5892461448742176,0.8187695692066529,0.9999999999999999,0.5892461448742174,0.9999999999999999,False,,,0.01373157653487246,0.009882241402863702,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.009373715742466126,,0.36563436563436563,0.35879228146601144,1000,11113987321669296154,,,,,,,False,,,,,0.4564941722112826,0.6268396824660448,all,462.0,0.791732077451738,0.791732077451738,0.011839504814098586,0.011839504814098586,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.005337064376390936,,0.6293706293706294,-0.2822172030913309,1000,11113987321669296155,,,,,,,False,,,,,0.4853830007178605,0.653545921130487,all,462.0,0.80842187076457,0.80842187076457,-0.006601830763612784,-0.006601830763612784,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,0.0202371842425814,,0.1798201798201798,0.9157578917851891,1000,11113987321669296156,,,,,,,False,,,,,0.1637518042325246,0.2814204947085195,all,462.0,0.5304908054891427,0.5304908054891427,0.03814803957614603,0.03814803957614603,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,0.005771815276765772,0.006597;-0.003503;0.014222,0.33666333666333664,0.46609395532969755,1000,11113987321669296153,0.6259702890775687,0.419737010795568,0.6259702890775687,0.9999999999999999,0.419737010795568,0.9999999999999999,False,,,0.013751027734785395,0.009220589822675342,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,0.006596822947600883,,0.35864135864135865,0.38208630233225754,1000,11113987321669296154,,,,,,,False,,,,,0.3150536529048258,0.4791495042181782,all,462.0,0.692206258436153,0.692206258436153,0.009530140571835575,0.009530140571835575,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.003502962541152074,,0.6283716283716284,-0.278386206113246,1000,11113987321669296155,,,,,,,False,,,,,0.3377478954715862,0.5049499933655622,all,462.0,0.7105983347613208,0.7105983347613208,-0.004929595764291603,-0.004929595764291603,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,0.014221585423848507,,0.16783216783216784,0.9638692600941273,1000,11113987321669296156,,,,,,,False,,,,,0.1097547669777137,0.1978000369876633,all,462.0,0.44474716074154236,0.44474716074154236,0.03197678744061314,0.03197678744061314,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,F1+F2+F3,nili,0.9624946150966927,0.961632;0.961907;0.963945,0.46153846153846156,0.09916904153338556,1000,11853412961312000797,0.998488179684184,0.9965979740505427,0.9984881796841839,1.0000000000000002,0.9965979740505427,1.0000000000000002,False,0.9624252654311943,,0.0020293874351842876,0.001923018894474681,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-01,split_half,0.96163178010918,,0.5224775224775224,-0.04327441494339802,1000,11853412961312000798,,,,,,,False,0.9616325767529059,0.11204529850440066,,,0.9966374822277436,0.9983159097221272,all,462.0,0.9991576000422192,0.9991576000422192,-2.1229666394434656e-05,-2.1229666394434656e-05,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-02,split_half,0.9619073549008108,,0.2517482517482518,0.6425229378269076,1000,11853412961312000799,,,,,,,False,0.9614357273147862,0.11388073916313636,,,0.9971150703587188,0.9985554514689216,all,462.0,0.9992774647058351,0.9992774647058351,0.012463158896508572,0.012463158896508572,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-03,split_half,0.9639447102800872,,0.6743256743256744,-0.46254443528808276,1000,11853412961312000800,,,,,,,False,0.9642074922258909,0.08457729978396485,,,0.9954116729284456,0.9977005611755188,all,462.0,0.9988496188994211,0.9988496188994211,-0.007585618177547873,-0.007585618177547873,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.0010957432700286675,-0.000291;0.016264;-0.012685,0.4905094905094905,0.03610212496642194,1000,11853412961312000797,0.847089382996926,0.6532340768455288,0.847089382996926,1.0,0.6532340768455288,1.0,False,,,0.0016774129042992035,0.0012935391376905545,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.00029137618285282477,,0.5224775224775224,-0.04327441494299252,1000,11853412961312000798,,,,,,,False,,,,,0.5248258172259298,0.6883747786756782,all,462.0,0.8296835412828666,0.8296835412828666,-0.00035118954198162767,-0.00035118954198162767,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.01626404154202164,,0.2517482517482518,0.6425229378265247,1000,11853412961312000799,,,,,,,False,,,,,0.5810564242792601,0.7350230078526645,all,462.0,0.8573348283212717,0.8573348283212717,0.01897046638577357,0.01897046638577357,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.01268543554908281,,0.6743256743256744,-0.4625444352879718,1000,11853412961312000800,,,,,,,False,,,,,0.1688032997010532,0.2888480888858344,all,462.0,0.537445893914759,0.537445893914759,-0.023603186279240174,-0.023603186279240174,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.017286769769479387,-0.017450;0.004027;-0.038437,0.7242757242757243,-0.617472556757331,1000,11853412961312000797,0.8187695692066529,0.5892461448742176,0.8187695692066529,0.9999999999999999,0.5892461448742174,0.9999999999999999,False,,,-0.029337094387218227,-0.021113107301031483,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.01745013236850212,,0.7112887112887113,-0.5681837114338048,1000,11853412961312000798,,,,,,,False,,,,,0.4564941722112826,0.6268396824660448,all,462.0,0.791732077451738,0.791732077451738,-0.022040451391924103,-0.022040451391924103,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,0.004027012027704528,,0.45554445554445555,0.09570145600475499,1000,11853412961312000799,,,,,,,False,,,,,0.4853830007178605,0.653545921130487,all,462.0,0.80842187076457,0.80842187076457,0.004981324941018674,0.004981324941018674,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.03843718896764057,,0.8701298701298701,-1.1236666191875273,1000,11853412961312000800,,,,,,,False,,,,,0.1637518042325246,0.2814204947085195,all,462.0,0.5304908054891427,0.5304908054891427,-0.07245590040377664,-0.07245590040377664,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.011804799527571805,-0.011739;0.002691;-0.026366,0.7292707292707292,-0.63205689035579,1000,11853412961312000797,0.6259702890775687,0.419737010795568,0.6259702890775687,0.9999999999999999,0.419737010795568,0.9999999999999999,False,,,-0.0281242759727026,-0.018858402281308567,,,,,,,,,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.011739378019434596,,0.7132867132867133,-0.5725977382187224,1000,11853412961312000798,,,,,,,False,,,,,0.3150536529048258,0.4791495042181782,all,462.0,0.692206258436153,0.692206258436153,-0.016959364172691022,-0.016959364172691022,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,0.002690962973848405,,0.45554445554445555,0.09552389321817387,1000,11853412961312000799,,,,,,,False,,,,,0.3377478954715862,0.5049499933655622,all,462.0,0.7105983347613208,0.7105983347613208,0.0037868973824041656,0.0037868973824041656,False
Early_VC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.026365983537129222,,0.8731268731268731,-1.1575659717903608,1000,11853412961312000800,,,,,,,False,,,,,0.1097547669777137,0.1978000369876633,all,462.0,0.44474716074154236,0.44474716074154236,-0.05928308455790545,-0.05928308455790545,False
